,Synset,Hypernym
36925,апокриф.n.1,религиозная литература.n.1
36926,апломб.n.1,высокомерие.n.1
36927,апломб.n.1,самоуверенность.n.1
36928,апостол иисуса христа.n.1,святой праведник.n.1
36929,апостол иисуса христа.n.1,ученик.n.2
36930,спортивная арена.n.1,спортивное поле.n.1
36931,логический тезис.n.1,положение.n.2
36932,логический тезис.n.1,логическое суждение.n.1
36933,антитезис.n.1,логический тезис.n.1
36934,логическое суждение.n.1,положение.n.2
36935,невозможный.n.1,неосуществимый.n.1
36936,немыслимый.n.1,невозможный.n.1
36937,преградить.n.2,мешать.n.1
36938,перерезать путь.n.1,преградить.n.2
36939,очевидный.n.1,понятный.n.1
36940,отдельный.n.1,свойство.n.1
36941,сепаратный.n.1,отдельный.n.1
36942,банальный.n.1,известный.n.1
36943,оригинальный.n.1,настоящий.n.1
36944,эскалация.n.1,обостриться.n.2
36945,предварительный.n.2,состояние.n.1
36946,предварительный.n.2,стадия.n.1
36947,эскизный.n.1,предварительный.n.2
36948,окончательный.n.1,состояние.n.1
36949,окончательный.n.1,стадия.n.1
36950,окончательный.n.1,порядок следования.n.1
36951,кутать.n.1,укрыть.n.1
36952,кутать.n.1,завернуть.n.1
36953,кудри.n.1,волосяной покров.n.1
36954,кудри.n.1,завиток волос.n.1
36955,завиток волос.n.1,прядь волос.n.1
36956,завиток волос.n.1,кривая линия.n.1
36957,кудрявый.n.1,внешняя черта.n.1
36958,ничтожный по значимости.n.1,малозначительный.n.1
36959,мелкий.n.1,небольшой.n.1
36960,питать.n.1,обеспечить.n.1
36961,оживиться.n.2,изменение состояния.n.1
36962,пропустить возможность.n.1,отношение между сущностями.n.1
36963,просрочить.n.1,пропустить возможность.n.1
36964,просрочить.n.1,нарушить.n.1
36965,проставить.n.1,писать.n.1
36966,проставить.n.1,включить в состав.n.1
36967,простой.n.1,свойство.n.1
36968,тесный.n.2,недостаточный.n.1
36969,просторный.n.1,большой.n.1
36970,тесный.n.3,недостаточный.n.1
36971,близость в отношениях.n.1,свойство.n.1
36972,увернуться.n.1,избавиться.n.1
36973,увернуться.n.1,уклониться от столкновения.n.1
36974,вера в бога.n.1,мыслительный процесс.n.1
36975,самоотверженный.n.1,черта характера.n.1
36976,липкий.n.1,физическое свойство.n.1
36977,клейкий.n.1,липкий.n.1
36978,клейкий.n.1,вязкий.n.2
36979,густой по консистенции.n.1,консистенция вещества.n.1
36980,тягучий.n.1,липкий.n.1
36981,тягучий.n.1,густой по консистенции.n.1
36982,вязкий.n.1,тягучий.n.1
36983,вязкий.n.2,консистенция вещества.n.1
36984,загладить.n.1,выровнять.n.1
36985,смягчить.n.1,ослабить.n.1
36986,сгладить ситуацию.n.1,смягчить.n.1
36987,зачистить.n.1,выровнять.n.1
36988,зачистить.n.1,загладить.n.1
36989,линейка.n.2,шеренга.n.1
36990,пристать.n.1,причинить.n.1
36991,пристать.n.1,раздражить.n.1
36992,пристать.n.1,надоесть.n.1
36993,международный пакт.n.1,международный договор.n.1
36994,обиходный.n.1,повседневный.n.1
36995,обиходный.n.1,повседневный.n.2
36996,повседневный.n.1,обычный.n.1
36997,повседневный.n.2,постоянный.n.1
36998,повседневный.n.2,ежедневный.n.1
36999,поглотить.n.3,привлечь интерес.n.1
37000,точный.n.2,правильный.n.1
37001,пунктуальный.n.1,точный.n.2
37002,болтливый.n.1,разговорчивый.n.1
37003,разговорчивый.n.1,общительный.n.1
37004,ультимативный.n.1,категорический.n.1
37005,средний.n.1,расположение.n.1
37006,умеренный.n.1,количество.n.1
37007,балагурить.n.1,произнести.n.1
37008,балагурить.n.1,болтать.n.2
37009,балагур.n.1,шутник.n.1
37010,брезгливый.n.1,неприязнь.n.1
37011,отвратительный.n.2,неприятный.n.1
37012,мерзнуть от холода.n.1,пребывать в состоянии.n.1
37013,мерзнуть.n.1,портиться.n.1
37014,озноб.n.1,физическое самочувствие.n.1
37015,озноб.n.1,чувство.n.1
37016,озноб.n.1,дрожь в теле.n.1
37017,неожиданный.n.1,оценка.n.1
37018,непредвиденный.n.1,неожиданный.n.1
37019,непредсказуемый.n.1,непредвиденный.n.1
37020,обходительный.n.1,вежливый.n.1
37021,обходительный.n.1,доброжелательное отношение.n.1
37022,приветливый.n.1,доброжелательное отношение.n.1
37023,приветливый.n.1,обходительный.n.1
37024,доверчивый.n.1,черта характера.n.1
