,Synset,Hypernym
41007,dirección.n.06,instrucción.n.06
41008,dirección.n.06,orientación.n.06
41009,pico.n.05,dosis.n.01
41010,aducción.n.01,movimiento.n.03
41011,programa_de_traducción.n.03,programa.n.07
41012,traductor.n.03,programa.n.07
41013,músico.n.02,artista.n.01
41014,clavo.n.01,clavo.n.02
41015,Phylloxera.n.01,artrópodos.n.01
41016,género_Phylloxera.n.01,artrópodos.n.01
41017,cima.n.01,línea.n.11
41018,cima.n.01,trazo.n.11
41019,cresta.n.01,línea.n.11
41020,cresta.n.01,trazo.n.11
41021,cumbre.n.01,línea.n.11
41022,cumbre.n.01,trazo.n.11
41023,gravimetría.n.01,medición.n.01
41024,hidrometría.n.01,medición.n.01
41025,aguafuertista.n.01,artista.n.01
41026,civil.n.01,ciudadano.n.01
41027,seguro_automotriz.n.01,contrato_de_seguro.n.01
41028,seguro_automotriz.n.01,seguro.n.01
41029,vez.n.01,caso.n.01
41030,vez.n.01,ejemplo.n.01
41031,vez.n.01,instancia.n.01
41032,alta.n.05,demanda.n.01
41033,alta.n.05,exigencia.n.01
41034,alta.n.05,petición.n.01
41035,par.n.01,marcador.n.03
41036,par.n.01,puntuación.n.03
41037,par.n.01,resultado.n.03
41038,persona.n.02,carne.n.01
41039,persona.n.02,cuerpo.n.01
41040,persona.n.02,figura.n.01
41041,persona.n.02,forma.n.01
41042,persona.n.02,físico.n.01
41043,cabeza.n.01,autoridad.n.01
41044,cabeza.n.01,dirigente.n.01
41045,cabeza.n.01,líder.n.01
41046,caudillo.n.01,autoridad.n.01
41047,caudillo.n.01,dirigente.n.01
41048,caudillo.n.01,líder.n.01
41049,duce.n.01,autoridad.n.01
41050,duce.n.01,dirigente.n.01
41051,duce.n.01,líder.n.01
41052,líder.n.01,autoridad.n.01
41053,líder.n.01,dirigente.n.01
41054,líder.n.01,líder.n.01
41055,cordero_de_Exmoor.n.01,oveja.n.01
41056,identificación.n.02,placa.n.01
41057,smiley.n.01,emoticono.n.01
41058,jalá.n.01,pan.n.01
41059,estigmatismo.n.03,visión.n.03
41060,estigmatismo.n.03,vista.n.03
41061,fantasía.n.02,concepto_erróneo.n.01
41062,fantasía.n.02,equivocación.n.01
41063,fantasía.n.02,error.n.01
41064,ilusión.n.02,concepto_erróneo.n.01
41065,ilusión.n.02,equivocación.n.01
41066,ilusión.n.02,error.n.01
41067,Caprella.n.01,artrópodos.n.01
41068,género_Caprella.n.01,artrópodos.n.01
41069,gobernador_general.n.01,gobernador.n.01
41070,casco.n.01,contenedor.n.01
41071,CD-R.n.01,disco_compacto.n.01
41072,diverticulitis.n.01,inflamación.n.01
41073,stroganoff.n.01,plato.n.02
41074,filamento.n.02,tallo.n.02
41075,exportación.n.01,comercio.n.01
41076,exportación.n.01,mercantilismo.n.01
41077,Hydrobates.n.01,aves.n.01
41078,género_Hydrobates.n.01,aves.n.01
41079,hominóideo.n.01,primate.n.02
41080,graderías.n.01,audiencia.n.01
41081,graderías.n.01,público.n.01
41082,Tinea.n.02,artrópodos.n.01
41083,género_Tinea.n.02,artrópodos.n.01
41084,torrente.n.02,corriente.n.02
41085,chillido.n.01,ruido.n.01
41086,Servicio_Meteorológico_Nacional.n.01,agencia.n.01
41087,Servicio_Meteorológico_Nacional.n.01,departamento.n.01
41088,Servicio_Meteorológico_Nacional.n.01,oficina.n.01
41089,Lycosa.n.01,artrópodos.n.01
41090,género_Lycosa.n.01,artrópodos.n.01
41091,trabajador_que_pega.n.01,obrero.n.01
41092,bandera_nacional.n.01,divisa.n.02
41093,bandera_nacional.n.01,emblema.n.02
41094,insignia.n.01,divisa.n.02
41095,insignia.n.01,emblema.n.02
41096,bandera_nacional.n.01,bandera.n.01
41097,insignia.n.01,bandera.n.01
41098,liga_de_fútbol.n.01,liga.n.01
41099,nombre.n.02,beneficio.n.01
41100,nombre.n.02,bien.n.01
41101,nombre.n.02,interés.n.01
41102,nombre.n.02,provecho.n.01
41103,atraso.n.02,deuda.n.02
41104,capra_falconeri.n.01,cabra_salvaje.n.01
41105,pastel_de_carne.n.01,plato.n.02
41106,documento.n.01,evidencia.n.03
41107,huésped.n.01,visitante.n.01
41108,invitado.n.01,visitante.n.01
41109,socialismo_utópico.n.01,socialismo.n.01
41110,desapasionadamente.n.02,característica.n.01
41111,desapasionadamente.n.02,rasgo.n.01
41112,fríamente.n.02,característica.n.01
41113,fríamente.n.02,rasgo.n.01
41114,identidad.n.02,identificación.n.02
41115,identidad.n.02,reconocimiento.n.02
41116,debate.n.03,debate.n.02
41117,debate.n.03,discusión.n.02
41118,debate.n.03,intercambio.n.02
41119,debate.n.03,palabra.n.02
41120,discusión.n.03,debate.n.02
41121,discusión.n.03,discusión.n.02
41122,discusión.n.03,intercambio.n.02
41123,discusión.n.03,palabra.n.02
41124,campana.n.05,curva.n.01
41125,forma_de_campana.n.05,curva.n.01
41126,tirador.n.01,juguete.n.01
41127,cola.n.07,fondo.n.05
41128,cola.n.07,revés.n.05
41129,lado_trasero.n.07,fondo.n.05
41130,lado_trasero.n.07,revés.n.05
41131,parte_trasera.n.07,fondo.n.05
41132,parte_trasera.n.07,revés.n.05
41133,placa.n.01,divisa.n.02
41134,placa.n.01,emblema.n.02
41135,contramanifestación.n.01,demonstración.n.02
41136,contramanifestación.n.01,demostración.n.02
41137,contramanifestación.n.01,entrega.n.02
41138,contramanifestación.n.01,presentación.n.02
41139,Chilomycterus.n.01,peces.n.01
41140,género_Chilomycterus.n.01,peces.n.01
41141,toma.n.02,abertura.n.10
41142,elastómero.n.01,materia.n.01
41143,elastómero.n.01,material.n.01
41144,baño_de_burbujas.n.01,baño.n.02
41145,fondo_del_lecho.n.01,fondo.n.03
41146,fondo_del_lecho.n.01,lecho.n.03
41147,aficionado.n.01,partidario.n.01
41148,aficionado_al_deporte.n.01,partidario.n.01
41149,fan.n.01,partidario.n.01
41150,seguidor.n.01,partidario.n.01
41151,liquen.n.02,fungi.n.01
41152,liquen.n.02,hongo.n.01
41153,aval.n.01,colaborador.n.03
41154,fiador.n.01,colaborador.n.03
41155,garante.n.01,colaborador.n.03
41156,garantizador.n.01,colaborador.n.03
41157,comité_permanente.n.01,comisión.n.01
41158,comité_permanente.n.01,comité.n.01
41159,diputación.n.01,comisión.n.01
41160,diputación.n.01,comité.n.01
41161,impacto.n.02,consecuencia.n.01
41162,impacto.n.02,efecto.n.01
41163,impacto.n.02,resultado.n.01
41164,oxitocina.n.01,hormona.n.01
41165,pitocina.n.01,hormona.n.01
41166,endotoxina.n.01,toxina.n.01
41167,maquinaria_textil.n.01,máquina.n.01
41168,fuerza.n.03,intensidad.n.02
41169,empate.n.03,equivalencia.n.02
41170,empate.n.03,igualdad.n.02
41171,club_de_caza.n.04,asociación.n.02
41172,club_de_caza.n.04,club.n.02
41173,club_de_caza.n.04,clube.n.02
41174,club_de_caza.n.04,fraternidad.n.02
41175,club_de_caza.n.04,gremio.n.02
41176,club_de_caza.n.04,sociedad.n.02
41177,grupo_de_cazadores.n.04,asociación.n.02
41178,grupo_de_cazadores.n.04,club.n.02
41179,grupo_de_cazadores.n.04,clube.n.02
41180,grupo_de_cazadores.n.04,fraternidad.n.02
41181,grupo_de_cazadores.n.04,gremio.n.02
41182,grupo_de_cazadores.n.04,sociedad.n.02
41183,partida_de_caza.n.04,asociación.n.02
41184,partida_de_caza.n.04,club.n.02
41185,partida_de_caza.n.04,clube.n.02
41186,partida_de_caza.n.04,fraternidad.n.02
41187,partida_de_caza.n.04,gremio.n.02
41188,partida_de_caza.n.04,sociedad.n.02
41189,colaborador.n.03,alguien.n.01
41190,colaborador.n.03,alguno.n.01
41191,colaborador.n.03,alma.n.01
41192,colaborador.n.03,humano.n.01
41193,colaborador.n.03,individuo.n.01
41194,colaborador.n.03,mortal.n.01
41195,colaborador.n.03,persona.n.01
41196,colaborador.n.03,ser_humano.n.01
41197,socio.n.03,alguien.n.01
41198,socio.n.03,alguno.n.01
41199,socio.n.03,alma.n.01
41200,socio.n.03,humano.n.01
41201,socio.n.03,individuo.n.01
41202,socio.n.03,mortal.n.01
41203,socio.n.03,persona.n.01
41204,socio.n.03,ser_humano.n.01
41205,garabato.n.02,chafarrinón.n.01
41206,garabato.n.02,garabato.n.01
41207,garabato.n.02,garabatos.n.01
41208,garabato.n.02,garfio.n.01
41209,garabato.n.02,pintarrajo.n.01
41210,maniqueo.n.01,adherente.n.01
41211,maniqueo.n.01,discípulo.n.01
41212,llegada.n.04,llegada.n.02
41213,género_sarcostemma.n.01,dicotiledóneas.n.01
41214,sarcostema.n.01,dicotiledóneas.n.01
41215,colinesterasa.n.01,enzima.n.01
41216,Scleroparei.n.01,animales.n.01
41217,orden_Scleroparei.n.01,animales.n.01
41218,chaenactis.n.01,herbácea.n.01
41219,chaenactis.n.01,hierba.n.01
41220,botella_de_Leyden.n.01,condensador.n.01
41221,jarra_de_Leyden.n.01,condensador.n.01
41222,fumadero.n.01,aposento.n.01
41223,fumadero.n.01,cuarto.n.01
41224,fumadero.n.01,habitación.n.01
41225,fumadero.n.01,sala.n.01
41226,whiskey_sour.n.01,sour.n.01
41227,whisky_sour.n.01,sour.n.01
41228,sargento_primero.n.01,sargento.n.01
41229,cara.n.04,superficie.n.02
41230,lado.n.04,superficie.n.02
41231,hielo.n.01,antipático.n.01
41232,hielo.n.01,desagradable.n.01
41233,mercado_extrabursátil.n.01,bolsa.n.01
41234,estupa.n.01,santuario.n.01
41235,stupa.n.01,santuario.n.01
41236,garganta.n.02,abertura.n.10
41237,ciclooxigenasa.n.01,enzima.n.01
41238,libertad_condicional.n.03,liberación.n.01
41239,aportación.n.01,intento.n.01
41240,aportación.n.01,tentativa.n.01
41241,contribución.n.01,intento.n.01
41242,contribución.n.01,tentativa.n.01
41243,participación.n.01,intento.n.01
41244,participación.n.01,tentativa.n.01
41245,Megadermatidae.n.01,mamíferos.n.01
41246,familia_Megadermatidae.n.01,mamíferos.n.01
41247,división.n.01,cuerpo.n.01
41248,modernismo.n.01,género.n.04
41249,imprudencia.n.01,atención.n.03
41250,imprudencia.n.01,cortesía.n.03
41251,insensatez.n.01,atención.n.03
41252,insensatez.n.01,cortesía.n.03
41253,irreflexión.n.01,atención.n.03
41254,irreflexión.n.01,cortesía.n.03
41255,irresponsabilidad.n.01,atención.n.03
41256,irresponsabilidad.n.01,cortesía.n.03
41257,drive-in.n.01,instalación.n.01
41258,drive-in.n.01,servicio.n.01
41259,dolomita.n.02,mineral.n.01
41260,verga_seca.n.01,vela.n.01
41261,limelight.n.02,lámpara.n.01
41262,tonalidad.n.03,tono.n.01
41263,tono.n.03,tono.n.01
41264,meado.n.01,deyección.n.01
41265,meado.n.01,excreción.n.01
41266,meado.n.01,excremento.n.01
41267,meado.n.01,hez.n.01
41268,orina.n.01,deyección.n.01
41269,orina.n.01,excreción.n.01
41270,orina.n.01,excremento.n.01
41271,orina.n.01,hez.n.01
41272,orines.n.01,deyección.n.01
41273,orines.n.01,excreción.n.01
41274,orines.n.01,excremento.n.01
41275,orines.n.01,hez.n.01
41276,orín.n.01,deyección.n.01
41277,orín.n.01,excreción.n.01
41278,orín.n.01,excremento.n.01
41279,orín.n.01,hez.n.01
41280,pipí.n.01,deyección.n.01
41281,pipí.n.01,excreción.n.01
41282,pipí.n.01,excremento.n.01
41283,pipí.n.01,hez.n.01
41284,pis.n.01,deyección.n.01
41285,pis.n.01,excreción.n.01
41286,pis.n.01,excremento.n.01
41287,pis.n.01,hez.n.01
41288,sustrato.n.03,estrato.n.01
41289,débil.n.01,alguien.n.01
41290,débil.n.01,alguno.n.01
41291,débil.n.01,alma.n.01
41292,débil.n.01,humano.n.01
41293,débil.n.01,individuo.n.01
41294,débil.n.01,mortal.n.01
41295,débil.n.01,persona.n.01
41296,débil.n.01,ser_humano.n.01
41297,compensación.n.01,compensación.n.01
41298,compensación.n.01,indemnización.n.01
41299,daños.n.01,compensación.n.01
41300,daños.n.01,indemnización.n.01
41301,enmiendas.n.01,compensación.n.01
41302,enmiendas.n.01,indemnización.n.01
41303,indemnidad.n.01,compensación.n.01
41304,indemnidad.n.01,indemnización.n.01
41305,indemnificaciones.n.01,compensación.n.01
41306,indemnificaciones.n.01,indemnización.n.01
41307,indemnización.n.01,compensación.n.01
41308,indemnización.n.01,indemnización.n.01
41309,reparación.n.01,compensación.n.01
41310,reparación.n.01,indemnización.n.01
41311,restitución.n.01,compensación.n.01
41312,restitución.n.01,indemnización.n.01
41313,elaeagnus.n.01,dicotiledóneas.n.01
41314,género_elaeagnus.n.01,dicotiledóneas.n.01
41315,caso.n.01,acontecimiento.n.01
41316,caso.n.01,happening.n.01
41317,caso.n.01,hecho.n.01
41318,caso.n.01,suceso.n.01
41319,ejemplo.n.01,acontecimiento.n.01
41320,ejemplo.n.01,happening.n.01
41321,ejemplo.n.01,hecho.n.01
41322,ejemplo.n.01,suceso.n.01
41323,instancia.n.01,acontecimiento.n.01
41324,instancia.n.01,happening.n.01
41325,instancia.n.01,hecho.n.01
41326,instancia.n.01,suceso.n.01
41327,abstracción.n.01,inquietud.n.02
41328,abstracción.n.01,preocupación.n.02
41329,Chrysemys.n.01,reptiles.n.01
41330,género_Chrysemys.n.01,reptiles.n.01
41331,cochinera.n.02,corral.n.02
41332,pocilga.n.02,corral.n.02
41333,zahurda.n.02,corral.n.02
41334,diferencia.n.04,alteración.n.02
41335,diferencia.n.04,cambio.n.02
41336,diferencia.n.04,modificación.n.02
41337,diferencia.n.04,variación.n.02
41338,unidad_monetaria_peruana.n.01,unidad_monetaria.n.01
41339,obispo_sufragáneo.n.01,obispo.n.01
41340,Gobio.n.01,peces.n.01
41341,género_Gobio.n.01,peces.n.01
41342,anomalopteryx.n.01,dinornithidae.n.01
41343,dignidad.n.01,personaje.n.01
41344,personalidad.n.01,personaje.n.01
41345,ciconiidae.n.01,aves_limícolas.n.01
41346,atraco.n.01,desvalijamiento.n.01
41347,atraco.n.01,hurto.n.01
41348,atraco.n.01,latrocinio.n.01
41349,atraco.n.01,robo.n.01
41350,atraco.n.01,substracción.n.01
41351,atraco.n.01,sustracción.n.01
41352,albedo.n.01,proporción.n.01
41353,albedo.n.01,razón.n.01
41354,albedo.n.01,razón_aritmética.n.01
41355,albedo.n.01,relación.n.01
41356,albedo.n.01,índice.n.01
41357,Sciaena.n.01,peces.n.01
41358,género_Sciaena.n.01,peces.n.01
41359,amnistía.n.02,orden.n.01
41360,amnistía.n.02,orden_policial.n.01
41361,indulto.n.02,orden.n.01
41362,indulto.n.02,orden_policial.n.01
41363,perdón.n.02,orden.n.01
41364,perdón.n.02,orden_policial.n.01
41365,agujero.n.02,abertura.n.10
41366,cavidad.n.02,abertura.n.10
41367,hueco.n.02,abertura.n.10
41368,orificio.n.02,abertura.n.10
41369,hiposmia.n.01,anosmia.n.01
41370,hiposmia.n.01,disosmia.n.01
41371,contingente.n.02,unidad.n.01
41372,contingente.n.02,unidad_militar.n.01
41373,destacamento.n.02,unidad.n.01
41374,destacamento.n.02,unidad_militar.n.01
41375,amputación.n.02,intervención.n.06
41376,amputación.n.02,operación.n.06
41377,Aotus.n.01,mamíferos.n.01
41378,género_Aotus.n.01,mamíferos.n.01
41379,cifra.n.01,símbolo.n.01
41380,número.n.01,símbolo.n.01
41381,conservación.n.02,preservación.n.01
41382,infierno.n.02,dificultad.n.03
41383,infierno.n.02,problema.n.03
41384,pollo_asado.n.03,gallus_gallus.n.01
41385,pollo_asado.n.03,pollo.n.01
41386,retirada.n.03,partida.n.01
41387,retirada.n.03,salida.n.01
41388,encaje.n.02,paño.n.01
41389,encaje.n.02,tejido.n.01
41390,encaje.n.02,tela.n.01
41391,encaje.n.02,textil.n.01
41392,encaje.n.02,trapo.n.01
41393,lazo.n.02,paño.n.01
41394,lazo.n.02,tejido.n.01
41395,lazo.n.02,tela.n.01
41396,lazo.n.02,textil.n.01
41397,lazo.n.02,trapo.n.01
41398,linguística_descriptiva.n.01,lingüística.n.01
41399,golpe.n.01,revuelta.n.02
41400,golpe.n.01,sublevación.n.02
41401,golpe_de_estado.n.01,revuelta.n.02
41402,golpe_de_estado.n.01,sublevación.n.02
41403,contradicción.n.01,afirmación.n.01
41404,contradicción.n.01,declaración.n.01
41405,recato.n.01,discreción.n.02
41406,sábana.n.03,ropa_de_cama.n.01
41407,Apus.n.02,aves.n.01
41408,género_Apus.n.02,aves.n.01
41409,corte.n.02,desprecio.n.01
41410,desaire.n.02,desprecio.n.01
41411,desdén.n.02,desprecio.n.01
41412,asiento_de_bicicleta.n.01,asiento.n.04
41413,sillín.n.01,asiento.n.04
41414,altercado.n.01,altercado.n.01
41415,altercado.n.01,choque.n.01
41416,altercado.n.01,discusión.n.01
41417,altercado.n.01,encontrón.n.01
41418,altercado.n.01,palabras.n.01
41419,altercado.n.01,pelea.n.01
41420,altercado.n.01,pelotera.n.01
41421,altercado.n.01,pleito.n.01
41422,altercado.n.01,riña.n.01
41423,altercado.n.01,roce.n.01
41424,camorra.n.01,altercado.n.01
41425,camorra.n.01,choque.n.01
41426,camorra.n.01,discusión.n.01
41427,camorra.n.01,encontrón.n.01
41428,camorra.n.01,palabras.n.01
41429,camorra.n.01,pelea.n.01
41430,camorra.n.01,pelotera.n.01
41431,camorra.n.01,pleito.n.01
41432,camorra.n.01,riña.n.01
41433,camorra.n.01,roce.n.01
41434,gresca.n.01,altercado.n.01
41435,gresca.n.01,choque.n.01
41436,gresca.n.01,discusión.n.01
41437,gresca.n.01,encontrón.n.01
41438,gresca.n.01,palabras.n.01
41439,gresca.n.01,pelea.n.01
41440,gresca.n.01,pelotera.n.01
41441,gresca.n.01,pleito.n.01
41442,gresca.n.01,riña.n.01
41443,gresca.n.01,roce.n.01
41444,reyerta.n.01,altercado.n.01
41445,reyerta.n.01,choque.n.01
41446,reyerta.n.01,discusión.n.01
41447,reyerta.n.01,encontrón.n.01
41448,reyerta.n.01,palabras.n.01
41449,reyerta.n.01,pelea.n.01
41450,reyerta.n.01,pelotera.n.01
41451,reyerta.n.01,pleito.n.01
41452,reyerta.n.01,riña.n.01
41453,reyerta.n.01,roce.n.01
41454,gesto.n.01,ademán.n.02
41455,gesto.n.01,gesticulación.n.02
41456,gesto.n.01,gesto.n.02
41457,gesto.n.01,mímica.n.02
41458,seña.n.01,ademán.n.02
41459,seña.n.01,gesticulación.n.02
41460,seña.n.01,gesto.n.02
41461,seña.n.01,mímica.n.02
41462,conserje.n.01,guardabarrera.n.03
41463,conserje.n.01,ostiario.n.03
41464,conserje.n.01,portero.n.03
41465,portero.n.01,guardabarrera.n.03
41466,portero.n.01,ostiario.n.03
41467,portero.n.01,portero.n.03
41468,fútbol.n.01,fútbol.n.01
41469,antroposofía.n.01,sistema.n.04
41470,unidad_monetaria_mauriciana.n.01,unidad_monetaria.n.01
41471,salón_de_baile.n.01,aposento.n.01
41472,salón_de_baile.n.01,cuarto.n.01
41473,salón_de_baile.n.01,habitación.n.01
41474,salón_de_baile.n.01,sala.n.01
41475,unidad_monetaria_china.n.01,unidad_monetaria.n.01
41476,tren_aerodinamizado.n.01,ferrocarril.n.01
41477,tren_aerodinamizado.n.01,tren.n.01
41478,castor.n.07,rodentia.n.01
41479,castor.n.07,roedor.n.01
41480,insuficiencia_renal.n.01,nefropatía.n.01
41481,casco.n.01,fragmento.n.01
41482,fragmento_de_cerámica.n.01,fragmento.n.01
41483,Nautilidae.n.01,moluscos.n.01
41484,familia_Nautilidae.n.01,moluscos.n.01
41485,Santa_Ana.n.01,aire.n.01
41486,Santa_Ana.n.01,viento.n.01
41487,fuego.n.04,chimenea.n.01
41488,fuego.n.04,hogar.n.01
41489,hogar.n.04,chimenea.n.01
41490,hogar.n.04,hogar.n.01
41491,melancolía.n.02,atributo.n.02
41492,melancolía.n.02,característica.n.02
41493,melancolía.n.02,rasgo.n.02
41494,tristeza.n.02,atributo.n.02
41495,tristeza.n.02,característica.n.02
41496,tristeza.n.02,rasgo.n.02
41497,caña_del_timón.n.03,palanca.n.01
41498,Xenicus.n.01,aves.n.01
41499,género_Xenicus.n.01,aves.n.01
41500,sirena.n.04,alarma.n.02
41501,cita_a_ciegas.n.02,cita.n.03
41502,cita_a_ciegas.n.02,compromiso.n.03
41503,cita_a_ciegas.n.02,esponsales.n.03
41504,cita_a_ciegas.n.02,hora.n.03
41505,bote.n.01,contenedor.n.01
41506,lata.n.01,contenedor.n.01
41507,ascensorista.n.01,operador.n.02
41508,ascensorista.n.01,operario.n.02
41509,operador_de_ascensor.n.01,operador.n.02
41510,operador_de_ascensor.n.01,operario.n.02
41511,municipio.n.02,colectividad.n.01
41512,inercia.n.01,inmovilidad.n.02
41513,metildopa.n.01,antihipertensivo.n.01
41514,metildopa.n.01,droga_antihipertensiva.n.01
41515,metildopa.n.01,medicamento_antihipertensivo.n.01
41516,contrato_de_fusión.n.01,contrato.n.01
41517,Holocentrus.n.01,peces.n.01
41518,género_Holocentrus.n.01,peces.n.01
41519,trigonometría_esférica.n.01,trigonometría.n.01
41520,angiopatía.n.01,patología.n.02
41521,bienestar_económico.n.01,protección.n.02
41522,bienestar_económico.n.01,seguridad.n.02
41523,bienestar_económico.n.01,seguro.n.02
41524,Monocanthus.n.01,peces.n.01
41525,género_Monocanthus.n.01,peces.n.01
41526,carga.n.01,carga.n.01
41527,cargo.n.01,carga.n.01
41528,Percophidae.n.01,peces.n.01
41529,familia_Percophidae.n.01,peces.n.01
41530,yodel.n.01,cante.n.01
41531,yodel.n.01,canto.n.01
41532,Luscinia.n.01,aves.n.01
41533,género_Luscinia.n.01,aves.n.01
41534,Manteidae.n.01,artrópodos.n.01
41535,Mantidae.n.01,artrópodos.n.01
41536,familia_Manteidae.n.01,artrópodos.n.01
41537,familia_Mantidae.n.01,artrópodos.n.01
41538,digitalización_de_vídeo.n.01,fotografía.n.02
41539,botón.n.07,artefacto.n.01
41540,talofita.n.01,criptógama.n.01
41541,renuncia.n.01,renuncia.n.03
41542,grabado_en_cobre.n.02,impresión.n.02
41543,rectángulo.n.01,paralelógramo.n.01
41544,Megachilidae.n.01,artrópodos.n.01
41545,familia_Bombus.n.01,artrópodos.n.01
41546,lo_certero.n.01,característica.n.02
41547,lo_directo.n.01,característica.n.02
41548,paladar_duro.n.01,superficie.n.02
41549,títeres.n.02,dramatización.n.02
41550,líquido.n.01,bienes.n.01
41551,masa.n.02,magnitud.n.01
41552,volumen.n.02,magnitud.n.01
41553,Polyergus.n.01,artrópodos.n.01
41554,género_Polyergus.n.01,artrópodos.n.01
41555,Opisthognathidae.n.01,peces.n.01
41556,familia_Opisthognathidae.n.01,peces.n.01
41557,sensación.n.03,agitación.n.02
41558,sensación.n.03,conmoción.n.02
41559,mycobacterium.n.01,eubacteria.n.01
41560,profilaxia.n.01,prevención.n.01
41561,piuria.n.01,síntoma.n.01
41562,pelota.n.01,fariseo.n.01
41563,smoothie.n.01,fariseo.n.01
41564,hibris.n.01,orgullo.n.01
41565,hibris.n.01,pretensión.n.01
41566,hibris.n.01,suficiencia.n.01
41567,hostigador.n.01,beligerante.n.01
41568,hostigador.n.01,guerrero.n.01
41569,rábano_picante.n.03,aliño.n.01
41570,rábano_picante.n.03,condimento.n.01
41571,fosfina.n.01,gas.n.02
41572,denuncia.n.08,afirmación.n.01
41573,denuncia.n.08,declaración.n.01
41574,protesta.n.08,afirmación.n.01
